Date,ABBV,BMY,GSK,JNJ,MRK,NVS,PFE
2022-07-26,147.9439239501953,72.49995422363281,41.23984146118164,170.19033813476562,89.34273529052734,83.22314453125,50.988189697265625
2022-07-27,148.218505859375,73.66184997558594,42.22913360595703,169.71998596191406,89.28401947021484,83.13689422607422,50.64696502685547
2022-07-28,146.8456573486328,73.55353546142578,41.63750076293945,170.69989013671875,88.02153015136719,83.62565612792969,49.83150863647461
2022-07-29,140.72666931152344,72.64765930175781,40.9003791809082,171.01345825195312,87.434326171875,82.25521087646484,49.62518310546875
2022-08-01,137.50048828125,72.4901123046875,40.37664031982422,170.41574096679688,86.6416015625,82.06353759765625,49.72343063354492
2022-08-02,137.6671905517578,72.15533447265625,39.940189361572266,169.44561767578125,85.7412338256836,81.51728057861328,48.81954574584961
2022-08-03,138.4614715576172,71.86978149414062,39.591026306152344,171.08206176757812,85.75102233886719,81.32561492919922,48.986572265625
2022-08-04,136.22569274902344,71.01313781738281,39.377647399902344,168.3383026123047,84.96808624267578,81.68020629882812,48.986572265625
2022-08-05,135.36276245117188,71.01313781738281,39.34855270385742,167.67198181152344,85.54550170898438,82.00604248046875,48.40690612792969
2022-08-08,137.6181640625,72.6673583984375,39.096378326416016,166.78025817871094,86.60245513916016,82.36063385009766,48.7016487121582
2022-08-09,137.5299072265625,73.8095474243164,38.824806213378906,166.76065063476562,87.61048126220703,83.52023315429688,48.90797424316406
2022-08-10,138.20651245117188,73.7110824584961,37.14689254760742,167.24082946777344,87.28753662109375,83.78857421875,49.07499313354492
2022-08-11,139.3244171142578,73.31722259521484,34.65427017211914,163.78175354003906,87.0330810546875,82.015625,47.44407653808594
2022-08-12,139.83433532714844,74.41018676757812,34.94523620605469,161.97872924804688,89.0784912109375,82.11145782470703,49.23219299316406
2022-08-15,139.53033447265625,73.38614654541016,33.89775466918945,162.7528533935547,88.6674575805664,81.8239517211914,48.87849807739258
2022-08-16,139.78530883789062,72.9922866821289,34.19841766357422,164.20310974121094,88.65766143798828,82.2456283569336,48.986572265625
2022-08-17,138.6968231201172,73.41568756103516,33.6552848815918,164.21290588378906,89.09807586669922,81.67061614990234,48.40690612792969
2022-08-18,138.5497283935547,73.01197814941406,33.59740447998047,163.41917419433594,89.45038604736328,81.38311004638672,47.7289924621582
2022-08-19,139.098876953125,74.17386627197266,33.41102981567383,165.90814208984375,90.11588287353516,82.18812561035156,48.28900909423828
2022-08-22,137.6181640625,73.40584564208984,33.40121841430664,165.3261260986328,89.21550750732422,80.87518310546875,48.04338836669922
2022-08-23,136.32376098632812,71.65315246582031,33.08731460571289,163.88584899902344,88.2759780883789,80.00308990478516,47.16897964477539
2022-08-24,135.23529052734375,71.30853271484375,32.89112091064453,163.34327697753906,88.09004211425781,80.12767791748047,46.59914016723633
2022-08-25,136.62774658203125,70.40264892578125,33.08731460571289,164.87234497070312,88.344482421875,79.93600463867188,47.06090545654297
2022-08-26,133.70555114746094,70.097412109375,32.55759811401367,162.0509796142578,87.35603332519531,79.23640441894531,45.999820709228516
2022-08-29,133.0779571533203,65.72555541992188,32.479129791259766,160.79812622070312,85.7216567993164,78.8243179321289,45.42015838623047
2022-08-30,132.9210662841797,66.16864013671875,32.33198547363281,160.23580932617188,85.02679443359375,77.39637756347656,45.046817779541016
2022-08-31,131.85220336914062,66.37542724609375,31.861129760742188,159.16055297851562,83.53922271728516,77.16636657714844,44.43767547607422
2022-09-01,135.7648162841797,68.0296401977539,31.086183547973633,163.1065216064453,85.29104614257812,76.98428344726562,45.81315612792969
2022-09-02,133.63690185546875,67.5570068359375,31.243135452270508,160.54164123535156,84.39067840576172,76.38052368164062,44.899444580078125
2022-09-06,134.92149353027344,67.59639739990234,30.870372772216797,160.97567749023438,84.57661437988281,76.44760131835938,44.95838928222656
2022-09-07,136.01979064941406,67.7047119140625,30.88999366760254,161.8536834716797,85.01701354980469,77.56887817382812,45.32191467285156
2022-09-08,137.794677734375,68.31519317626953,30.90961265563965,163.1558380126953,85.55528259277344,77.87554931640625,46.255271911621094
2022-09-09,138.67721557617188,69.08322143554688,31.282373428344727,163.47152709960938,85.47698974609375,79.15973663330078,47.001956939697266
2022-09-12,139.48130798339844,71.24945831298828,31.831703186035156,163.4024658203125,86.27950286865234,80.11808776855469,46.92335891723633
2022-09-13,135.84326171875,69.94971466064453,31.027324676513672,159.1506805419922,84.4395980834961,78.53681182861328,45.380859375
2022-09-14,136.84347534179688,69.38846588134766,30.605520248413086,162.4357147216797,85.78131866455078,77.54013061523438,45.34156036376953
2022-09-15,139.74607849121094,70.67835235595703,30.4289493560791,162.8500213623047,85.5840072631836,77.37720489501953,45.13523864746094
2022-09-16,141.26600646972656,70.42234802246094,30.242570877075195,165.33599853515625,86.54096984863281,77.29095458984375,45.22365951538086
2022-09-19,139.89317321777344,69.11276245117188,30.193523406982422,164.03382873535156,85.4754867553711,77.36763000488281,44.64399719238281
2022-09-20,139.0204315185547,68.65982055664062,29.909048080444336,162.74151611328125,84.8440933227539,76.2655258178711,43.98573684692383
2022-09-21,137.58872985839844,68.39395904541016,29.20276641845703,161.07435607910156,83.39384460449219,74.31048583984375,43.1506233215332
2022-09-22,140.2363739013672,70.19586944580078,29.438194274902344,163.93515014648438,86.33379364013672,73.9271469116211,43.78923797607422
2022-09-23,140.285400390625,69.6247787475586,28.800579071044922,164.46788024902344,85.61360931396484,72.8442153930664,43.30782699584961
2022-09-26,138.47129821777344,69.07337188720703,28.2708683013916,163.46165466308594,85.02167510986328,71.50251770019531,43.06220626831055
2022-09-27,138.9713897705078,69.2801513671875,28.113916397094727,162.71192932128906,84.68623352050781,71.54085540771484,43.317649841308594
2022-09-28,141.79554748535156,70.95405578613281,28.89867401123047,164.11273193359375,85.61360931396484,73.14129638671875,43.65169143676758
2022-09-29,139.95199584960938,70.60942840576172,28.800579071044922,162.30746459960938,85.4754867553711,73.38088989257812,43.38642120361328
2022-09-30,131.6070556640625,69.99894714355469,28.869245529174805,161.15325927734375,84.96247863769531,72.8442153930664,42.99342727661133
2022-10-03,135.63734436035156,69.4475326538086,29.673620223999023,160.99542236328125,86.37326049804688,73.47672271728516,43.36677169799805
2022-10-04,139.2361602783203,70.11710357666016,30.124855041503906,163.38272094726562,87.20196533203125,74.97174835205078,43.6811637878418
2022-10-05,140.5501708984375,70.3534164428711,29.8305721282959,162.87962341308594,87.20196533203125,74.14756774902344,43.34712219238281
2022-10-06,137.56912231445312,69.68867492675781,29.42838478088379,159.7228546142578,86.26473999023438,72.87296295166016,42.33516311645508
2022-10-07,136.0688018798828,69.15291595458984,29.53628921508789,158.03594970703125,86.4225845336914,72.49920654296875,41.57865524291992
2022-10-10,135.6275177001953,67.94249725341797,29.614765167236328,158.2431182861328,89.26387786865234,72.40337371826172,41.018638610839844
2022-10-11,138.76547241210938,69.10330963134766,29.85019302368164,160.53176879882812,89.82621765136719,72.7004623413086,41.18566131591797
